strategy,match_number,event_start_time,event_title,actual_outcome,selection_outcome,selection,bet_placed,pnl,cumulative_pnl
NO Polymarket underdog,30,2026-06-19T22:00:00Z,Scotland vs. Morocco,team2_win,team1_win,NO Scotland,True,18.343195266272193,328.12248897246513
NO Polymarket underdog,31,2026-06-20T00:30:00Z,Brazil vs. Haiti,team1_win,team2_win,NO Haiti,True,4.3693049874032,332.49179395986835
NO Polymarket underdog,32,2026-06-20T03:00:00Z,Türkiye vs. Paraguay,team2_win,team2_win,NO Paraguay,True,-100.0,232.49179395986835
NO Polymarket underdog,33,2026-06-20T17:00:00Z,Netherlands vs. Sweden,team1_win,team2_win,NO Sweden,True,24.95227517267713,257.4440691325455
NO Polymarket underdog,34,2026-06-20T20:00:00Z,Germany vs. Côte d'Ivoire,team1_win,team2_win,NO Côte d'Ivoire,True,16.59541391371937,274.0394830462649
NO Polymarket underdog,35,2026-06-21T00:00:00Z,Ecuador vs. Curaçao,draw,team2_win,NO Curaçao,True,5.380555531161901,279.42003857742674
NO Polymarket underdog,36,2026-06-21T04:00:00Z,Tunisia vs. Japan,team2_win,team1_win,NO Tunisia,True,13.207547169811317,292.6275857472381
NO Polymarket underdog,37,2026-06-21T16:00:00Z,Spain vs. Saudi Arabia,team1_win,team2_win,NO Saudi Arabia,True,3.8566893083865628,296.48427505562466
NO Polymarket underdog,38,2026-06-21T19:00:00Z,Belgium vs. IR Iran,draw,team2_win,NO IR Iran,True,13.203987295996988,309.68826235162163
NO Polymarket underdog,39,2026-06-21T22:00:00Z,Uruguay vs. Cabo Verde,draw,team2_win,NO Cabo Verde,True,10.967264656926211,320.65552700854784
NO Polymarket underdog,40,2026-06-22T01:00:00Z,New Zealand vs. Egypt,team2_win,team1_win,NO New Zealand,True,18.48731198367506,339.1428389922229
NO Polymarket underdog,41,2026-06-22T17:00:00Z,Argentina vs. Austria,team1_win,team2_win,NO Austria,True,12.82437006393382,351.9672090561567
NO Polymarket underdog,42,2026-06-22T21:00:00Z,France vs. Iraq,team1_win,team2_win,NO Iraq,True,2.616141519060955,354.58335057521765
NO Polymarket underdog,43,2026-06-23T00:00:00Z,Norway vs. Senegal,team1_win,draw,NO Draw,True,39.54570121714862,394.1290517923663
NO Polymarket underdog,44,2026-06-23T03:00:00Z,Jordan vs. Algeria,team2_win,team1_win,NO Jordan,True,17.103636718495864,411.23268851086215
NO Polymarket underdog,45,2026-06-23T17:00:00Z,Portugal vs. Uzbekistan,team1_win,team2_win,NO Uzbekistan,True,4.712041884816753,415.9447303956789
NO Polymarket underdog,46,2026-06-23T20:00:00Z,England vs. Ghana,draw,team2_win,NO Ghana,True,5.658605306409936,421.6033357020888
NO Polymarket underdog,47,2026-06-23T23:00:00Z,Panama vs. Croatia,team2_win,team1_win,NO Panama,True,13.622017422042676,435.2253531241315
NO Polymarket underdog,48,2026-06-24T02:00:00Z,Colombia vs. DR Congo,team1_win,team2_win,NO DR Congo,True,15.462330414702198,450.6876835388337
NO Polymarket underdog,49,2026-06-24T19:00:00Z,Switzerland vs. Canada,team1_win,team2_win,NO Canada,True,39.860139860139874,490.5478233989736
NO Polymarket underdog,50,2026-06-24T19:00:00Z,Bosnia-Herzegovina vs. Qatar,team1_win,team2_win,NO Qatar,True,12.994350282485879,503.5421736814595
NO Polymarket underdog,51,2026-06-24T22:00:00Z,Morocco vs. Haiti,team1_win,team2_win,NO Haiti,True,4.712041884816753,508.25421556627623
NO Polymarket underdog,52,2026-06-24T22:00:00Z,Scotland vs. Brazil,team2_win,team1_win,NO Scotland,True,10.497237569060779,518.751453135337
NO Polymarket underdog,53,2026-06-25T01:00:00Z,Czechia vs. Mexico,team2_win,draw,NO Draw,True,31.71374213376261,550.4651952690996
NO Polymarket underdog,54,2026-06-25T01:00:00Z,South Africa vs. Korea Republic,team1_win,team1_win,NO South Africa,True,-100.0,450.4651952690996
NO Polymarket underdog,55,2026-06-25T20:00:00Z,Ecuador vs. Germany,draw,team1_win,NO Ecuador,True,23.516349664179238,473.9815449332788
NO Polymarket underdog,56,2026-06-25T20:00:00Z,Curaçao vs. Côte d'Ivoire,team2_win,team1_win,NO Curaçao,True,6.210989159712188,480.192534092991
